,ID,Photo,Name,Age,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
883,183556,https://cdn.sofifa.org/players/4/18/183556.png,N. Subotić,28,Serbia,https://cdn.sofifa.org/flags/51.png,77,77,Borussia Dortmund,https://cdn.sofifa.org/24/18/teams/22.png,€7M,€53K,1699,51,81,52,58,41,75,47,33,39,29,58,6,5,10,8,6,84,76,73,66,47,80,43,48,77,50,81,81,65,68,82,78,44,32,48.0,76.0,68.0,49.0,55.0,48.0,69.0,76.0,55.0,68.0,49.0,50.0,55.0,47.0,65.0,CB ,48.0,69.0,76.0,55.0,68.0,49.0,50.0,55.0,47.0,65.0,55.0
884,183512,https://cdn.sofifa.org/players/4/18/183512.png,Yuri,27,Spain,https://cdn.sofifa.org/flags/45.png,77,78,Paris Saint-Germain,https://cdn.sofifa.org/24/18/teams/73.png,€8M,€67K,2014,79,88,73,71,74,75,78,77,66,36,55,12,13,9,8,11,72,67,85,66,79,79,59,45,72,66,78,83,77,83,77,77,45,54,62.0,76.0,72.0,62.0,65.0,62.0,76.0,76.0,65.0,72.0,62.0,66.0,63.0,65.0,75.0,LB ,62.0,76.0,76.0,65.0,72.0,62.0,66.0,63.0,65.0,75.0,63.0
885,183483,https://cdn.sofifa.org/players/4/18/183483.png,K. Mitroglou,29,Greece,https://cdn.sofifa.org/flags/22.png,81,81,Olympique de Marseille,https://cdn.sofifa.org/24/18/teams/219.png,€18M,€44K,1800,53,83,50,34,78,80,60,72,75,82,71,12,7,10,8,16,85,10,79,59,78,10,61,83,79,66,85,10,62,71,15,90,66,80,72.0,44.0,48.0,75.0,65.0,72.0,43.0,44.0,65.0,48.0,75.0,70.0,79.0,71.0,47.0,ST ,72.0,43.0,44.0,65.0,48.0,75.0,70.0,79.0,71.0,47.0,79.0
886,182896,https://cdn.sofifa.org/players/4/18/182896.png,R. Rosales,28,Venezuela,https://cdn.sofifa.org/flags/61.png,77,77,Málaga CF,https://cdn.sofifa.org/24/18/teams/573.png,€7M,€26K,2034,76,73,86,79,79,74,78,75,77,51,54,11,12,11,16,8,60,73,73,68,63,66,48,69,78,75,73,80,78,86,76,65,63,54,72.0,72.0,74.0,71.0,73.0,72.0,76.0,72.0,73.0,74.0,71.0,74.0,68.0,73.0,77.0,RM RWB RB ,72.0,76.0,72.0,73.0,74.0,71.0,74.0,68.0,73.0,77.0,68.0
887,182495,https://cdn.sofifa.org/players/4/18/182495.png,M. Cáceres,30,Uruguay,https://cdn.sofifa.org/flags/60.png,77,77,Hellas Verona,https://cdn.sofifa.org/24/18/teams/206.png,€6.5M,€28K,1910,74,76,79,74,64,76,68,68,60,37,41,2,3,4,2,4,76,80,91,65,59,80,50,50,70,65,70,77,74,72,78,74,58,65,61.0,76.0,72.0,60.0,64.0,61.0,74.0,76.0,64.0,72.0,60.0,63.0,61.0,61.0,72.0,RB CB ,61.0,74.0,76.0,64.0,72.0,60.0,63.0,61.0,61.0,72.0,61.0
888,182495,https://cdn.sofifa.org/players/4/18/182495.png,M. Cáceres,30,Uruguay,https://cdn.sofifa.org/flags/60.png,77,77,Hellas Verona,https://cdn.sofifa.org/24/18/teams/206.png,€6.5M,€28K,1910,74,76,79,74,64,76,68,68,60,37,41,2,3,4,2,4,76,80,91,65,59,80,50,50,70,65,70,77,74,72,78,74,58,65,61.0,76.0,72.0,60.0,64.0,61.0,74.0,76.0,64.0,72.0,60.0,63.0,61.0,61.0,72.0,RB CB ,61.0,74.0,76.0,64.0,72.0,60.0,63.0,61.0,61.0,72.0,61.0
889,180714,https://cdn.sofifa.org/players/4/18/180714.png,Guilherme,31,Russia,https://cdn.sofifa.org/flags/40.png,78,78,Lokomotiv Moscow,https://cdn.sofifa.org/24/18/teams/100765.png,€6.5M,€33K,1185,37,35,54,30,21,65,13,19,16,11,12,82,73,70,77,78,13,21,62,33,16,14,12,13,74,39,22,18,40,34,16,62,55,13,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
890,180714,https://cdn.sofifa.org/players/4/18/180714.png,Guilherme,31,Russia,https://cdn.sofifa.org/flags/40.png,78,78,Lokomotiv Moscow,https://cdn.sofifa.org/24/18/teams/100765.png,€6.5M,€33K,1185,37,35,54,30,21,65,13,19,16,11,12,82,73,70,77,78,13,21,62,33,16,14,12,13,74,39,22,18,40,34,16,62,55,13,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
891,179789,https://cdn.sofifa.org/players/4/18/179789.png,D. Da Silva,29,France,https://cdn.sofifa.org/flags/18.png,77,78,SM Caen,https://cdn.sofifa.org/24/18/teams/210.png,€8M,€26K,1623,47,82,60,61,68,73,49,28,42,25,31,6,8,12,16,11,78,78,73,51,41,78,43,39,64,69,28,76,66,63,79,75,40,36,52.0,76.0,70.0,49.0,57.0,52.0,69.0,76.0,57.0,70.0,49.0,52.0,49.0,50.0,67.0,CB ,52.0,69.0,76.0,57.0,70.0,49.0,52.0,49.0,50.0,67.0,49.0
892,179645,https://cdn.sofifa.org/players/4/18/179645.png,S. Kjær,28,Denmark,https://cdn.sofifa.org/flags/13.png,81,82,Sevilla FC,https://cdn.sofifa.org/24/18/teams/481.png,€16M,€23K,1869,60,80,48,58,67,72,54,52,42,55,73,6,10,13,10,15,82,81,70,74,41,80,61,31,76,75,78,80,68,78,82,83,49,37,57.0,79.0,76.0,57.0,65.0,57.0,75.0,79.0,65.0,76.0,57.0,59.0,61.0,56.0,72.0,CB ,57.0,75.0,79.0,65.0,76.0,57.0,59.0,61.0,56.0,72.0,61.0
893,179527,https://cdn.sofifa.org/players/4/18/179527.png,L. Rémy,30,France,https://cdn.sofifa.org/flags/18.png,77,77,UD Las Palmas,https://cdn.sofifa.org/24/18/teams/472.png,€8.5M,€26K,1877,74,59,75,64,72,76,60,66,73,78,51,9,10,15,14,12,76,48,83,60,74,23,76,81,77,68,76,21,77,66,24,74,71,70,73.0,49.0,54.0,75.0,67.0,73.0,52.0,49.0,67.0,54.0,75.0,71.0,76.0,73.0,55.0,ST ,73.0,52.0,49.0,67.0,54.0,75.0,71.0,76.0,73.0,55.0,76.0
894,178415,https://cdn.sofifa.org/players/4/18/178415.png,R. Vormer,29,Netherlands,https://cdn.sofifa.org/flags/34.png,77,77,Club Brugge KV,https://cdn.sofifa.org/24/18/teams/231.png,€8.5M,€28K,2106,65,77,63,67,72,72,76,75,65,74,77,9,16,10,7,7,70,76,72,77,73,66,79,79,78,79,77,70,64,92,74,75,74,71,73.0,73.0,76.0,73.0,76.0,73.0,74.0,73.0,76.0,76.0,73.0,74.0,73.0,72.0,75.0,RM CM ,73.0,74.0,73.0,76.0,76.0,73.0,74.0,73.0,72.0,75.0,73.0
895,178415,https://cdn.sofifa.org/players/4/18/178415.png,R. Vormer,29,Netherlands,https://cdn.sofifa.org/flags/34.png,77,77,Club Brugge KV,https://cdn.sofifa.org/24/18/teams/231.png,€8.5M,€28K,2106,65,77,63,67,72,72,76,75,65,74,77,9,16,10,7,7,70,76,72,77,73,66,79,79,78,79,77,70,64,92,74,75,74,71,73.0,73.0,76.0,73.0,76.0,73.0,74.0,73.0,76.0,76.0,73.0,74.0,73.0,72.0,75.0,RM CM ,73.0,74.0,73.0,76.0,76.0,73.0,74.0,73.0,72.0,75.0,73.0
896,178322,https://cdn.sofifa.org/players/4/18/178322.png,M. Layún,29,Mexico,https://cdn.sofifa.org/flags/83.png,78,78,FC Porto,https://cdn.sofifa.org/24/18/teams/236.png,€8M,€15K,2120,77,72,74,78,76,79,80,68,75,67,74,7,16,6,12,11,63,78,75,74,76,72,74,73,74,76,80,76,78,78,77,66,71,66,74.0,73.0,75.0,74.0,75.0,74.0,76.0,73.0,75.0,75.0,74.0,75.0,72.0,75.0,77.0,RB LB ,74.0,76.0,73.0,75.0,75.0,74.0,75.0,72.0,75.0,77.0,72.0
897,178160,https://cdn.sofifa.org/players/4/18/178160.png,T. Mangani,30,France,https://cdn.sofifa.org/flags/18.png,78,78,Angers SCO,https://cdn.sofifa.org/24/18/teams/1530.png,€9.5M,€28K,2084,64,72,68,61,80,75,68,74,71,66,79,13,12,9,13,15,68,75,69,79,75,71,75,68,74,79,78,73,62,79,76,73,78,67,74.0,73.0,76.0,73.0,77.0,74.0,73.0,73.0,77.0,76.0,73.0,73.0,71.0,72.0,73.0,CM ,74.0,73.0,73.0,77.0,76.0,73.0,73.0,71.0,72.0,73.0,71.0
898,178160,https://cdn.sofifa.org/players/4/18/178160.png,T. Mangani,30,France,https://cdn.sofifa.org/flags/18.png,78,78,Angers SCO,https://cdn.sofifa.org/24/18/teams/1530.png,€9.5M,€28K,2084,64,72,68,61,80,75,68,74,71,66,79,13,12,9,13,15,68,75,69,79,75,71,75,68,74,79,78,73,62,79,76,73,78,67,74.0,73.0,76.0,73.0,77.0,74.0,73.0,73.0,77.0,76.0,73.0,73.0,71.0,72.0,73.0,CM ,74.0,73.0,73.0,77.0,76.0,73.0,73.0,71.0,72.0,73.0,71.0
899,178085,https://cdn.sofifa.org/players/4/18/178085.png,Granero,29,Spain,https://cdn.sofifa.org/flags/45.png,78,78,RCD Espanyol,https://cdn.sofifa.org/24/18/teams/452.png,€10M,€33K,2018,60,73,69,67,81,71,78,80,78,69,76,11,14,7,12,14,59,72,56,82,77,54,73,72,77,84,78,62,55,46,74,68,82,58,77.0,68.0,73.0,75.0,77.0,77.0,67.0,68.0,77.0,73.0,75.0,74.0,71.0,75.0,69.0,CDM CAM CM ,77.0,67.0,68.0,77.0,73.0,75.0,74.0,71.0,75.0,69.0,71.0
900,177159,https://cdn.sofifa.org/players/4/18/177159.png,F. Johnson,29,United States,https://cdn.sofifa.org/flags/95.png,79,79,Borussia Mönchengladbach,https://cdn.sofifa.org/24/18/teams/23.png,€12.5M,€48K,2068,84,74,76,74,77,72,79,72,79,70,57,7,7,10,12,15,60,65,69,72,59,70,53,78,80,79,69,73,89,80,75,64,74,66,76.0,71.0,74.0,76.0,75.0,76.0,76.0,71.0,75.0,74.0,76.0,78.0,73.0,78.0,77.0,RB LM ,76.0,76.0,71.0,75.0,74.0,76.0,78.0,73.0,78.0,77.0,73.0
901,176571,https://cdn.sofifa.org/players/4/18/176571.png,A. Ayew,27,Ghana,https://cdn.sofifa.org/flags/117.png,79,79,West Ham United,https://cdn.sofifa.org/24/18/teams/19.png,€13M,€110K,2086,76,78,86,81,79,74,77,74,78,73,57,10,6,12,7,15,76,52,88,71,75,49,71,79,75,77,75,57,75,86,60,71,75,65,77.0,65.0,68.0,77.0,75.0,77.0,68.0,65.0,75.0,68.0,77.0,77.0,76.0,77.0,69.0,CAM ST RM ,77.0,68.0,65.0,75.0,68.0,77.0,77.0,76.0,77.0,69.0,76.0
902,176550,https://cdn.sofifa.org/players/4/18/176550.png,D. Ospina,28,Colombia,https://cdn.sofifa.org/flags/56.png,79,79,Arsenal,https://cdn.sofifa.org/24/18/teams/1.png,€9M,€91K,1159,34,20,44,50,32,29,11,10,12,10,13,83,71,78,77,84,15,25,75,32,12,10,26,16,70,36,35,12,34,29,13,38,40,12,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
903,174549,https://cdn.sofifa.org/players/4/18/174549.png,M. Fernández,31,Chile,https://cdn.sofifa.org/flags/55.png,78,78,Necaxa,https://cdn.sofifa.org/24/18/teams/101121.png,€9M,€17K,2037,79,50,79,81,87,74,78,80,89,62,82,11,8,5,10,11,50,60,66,76,78,52,72,74,74,80,80,56,73,69,60,57,78,70,79.0,60.0,68.0,78.0,77.0,79.0,67.0,60.0,77.0,68.0,78.0,79.0,72.0,79.0,70.0,CF CM ,79.0,67.0,60.0,77.0,68.0,78.0,79.0,72.0,79.0,70.0,72.0
904,173818,https://cdn.sofifa.org/players/4/18/173818.png,Adrián,29,Spain,https://cdn.sofifa.org/flags/45.png,75,75,RC Deportivo de La Coruña,https://cdn.sofifa.org/24/18/teams/242.png,€6.5M,€15K,1809,68,58,74,64,84,66,60,76,82,74,57,13,14,12,6,15,68,32,74,55,69,21,67,78,75,73,74,16,65,53,19,68,71,74,75.0,44.0,50.0,76.0,67.0,75.0,47.0,44.0,67.0,50.0,76.0,72.0,74.0,74.0,51.0,RM ST ,75.0,47.0,44.0,67.0,50.0,76.0,72.0,74.0,74.0,51.0,74.0
905,173818,https://cdn.sofifa.org/players/4/18/173818.png,Adrián,29,Spain,https://cdn.sofifa.org/flags/45.png,75,75,RC Deportivo de La Coruña,https://cdn.sofifa.org/24/18/teams/242.png,€6.5M,€15K,1809,68,58,74,64,84,66,60,76,82,74,57,13,14,12,6,15,68,32,74,55,69,21,67,78,75,73,74,16,65,53,19,68,71,74,75.0,44.0,50.0,76.0,67.0,75.0,47.0,44.0,67.0,50.0,76.0,72.0,74.0,74.0,51.0,RM ST ,75.0,47.0,44.0,67.0,50.0,76.0,72.0,74.0,74.0,51.0,74.0
906,173546,https://cdn.sofifa.org/players/4/18/173546.png,J. Tomkins,28,England,https://cdn.sofifa.org/flags/14.png,76,77,Crystal Palace,https://cdn.sofifa.org/24/18/teams/1799.png,€7M,€55K,1614,50,73,51,53,58,69,45,33,50,29,31,11,8,6,9,14,78,74,74,60,29,76,43,45,73,63,40,80,52,73,79,76,50,28,52.0,75.0,69.0,51.0,59.0,52.0,68.0,75.0,59.0,69.0,51.0,54.0,51.0,50.0,66.0,RB CB ,52.0,68.0,75.0,59.0,69.0,51.0,54.0,51.0,50.0,66.0,51.0
907,173546,https://cdn.sofifa.org/players/4/18/173546.png,J. Tomkins,28,England,https://cdn.sofifa.org/flags/14.png,76,77,Crystal Palace,https://cdn.sofifa.org/24/18/teams/1799.png,€7M,€55K,1614,50,73,51,53,58,69,45,33,50,29,31,11,8,6,9,14,78,74,74,60,29,76,43,45,73,63,40,80,52,73,79,76,50,28,52.0,75.0,69.0,51.0,59.0,52.0,68.0,75.0,59.0,69.0,51.0,54.0,51.0,50.0,66.0,RB CB ,52.0,68.0,75.0,59.0,69.0,51.0,54.0,51.0,50.0,66.0,51.0
908,172316,https://cdn.sofifa.org/players/4/18/172316.png,Coke,30,Spain,https://cdn.sofifa.org/flags/45.png,80,80,FC Schalke 04,https://cdn.sofifa.org/24/18/teams/34.png,€10.5M,€44K,2030,75,74,68,70,79,63,81,70,72,62,36,10,9,13,6,16,83,77,74,66,60,76,74,62,84,76,70,80,75,78,82,69,60,43,71.0,78.0,76.0,71.0,72.0,71.0,79.0,78.0,72.0,76.0,71.0,73.0,71.0,72.0,78.0,RM RB ,71.0,79.0,78.0,72.0,76.0,71.0,73.0,71.0,72.0,78.0,71.0
909,171791,https://cdn.sofifa.org/players/4/18/171791.png,José Fonte,33,Portugal,https://cdn.sofifa.org/flags/38.png,79,79,West Ham United,https://cdn.sofifa.org/24/18/teams/19.png,€5M,€99K,1630,44,84,58-2,54,62,69,36,33,58,40,32,7,11,16,10,6,76,81,73,56,29,78,43,40,78,62,29,77,43,66,79,80,55,34,55.0,77.0,71.0,53.0,60.0,55.0,67.0,77.0,60.0,71.0,53.0,54.0,52.0,52.0,65.0,CB ,55.0,67.0,77.0,60.0,71.0,53.0,54.0,52.0,52.0,65.0,52.0
910,170733,https://cdn.sofifa.org/players/4/18/170733.png,Gervinho,30,Ivory Coast,https://cdn.sofifa.org/flags/108.png,79,79,,https://cdn.sofifa.org/flags/108.png,€0,€0,1871,91,51,88,76,78,71,75,69,83,72,43,14,5,12,10,13,63,39,65,67,61,13,63,80,75,71,69,15,92,90,29,55,74,70,76.0,43.0,54.0,77.0,71.0,76.0,55.0,43.0,71.0,54.0,77.0,79.0,74.0,78.0,59.0,RW LW ,76.0,55.0,43.0,71.0,54.0,77.0,79.0,74.0,78.0,59.0,74.0
911,170733,https://cdn.sofifa.org/players/4/18/170733.png,Gervinho,30,Ivory Coast,https://cdn.sofifa.org/flags/108.png,79,79,,https://cdn.sofifa.org/flags/108.png,€0,€0,1871,91,51,88,76,78,71,75,69,83,72,43,14,5,12,10,13,63,39,65,67,61,13,63,80,75,71,69,15,92,90,29,55,74,70,76.0,43.0,54.0,77.0,71.0,76.0,55.0,43.0,71.0,54.0,77.0,79.0,74.0,78.0,59.0,RW LW ,76.0,55.0,43.0,71.0,54.0,77.0,79.0,74.0,78.0,59.0,74.0
912,169706,https://cdn.sofifa.org/players/4/18/169706.png,J. Cork,28,England,https://cdn.sofifa.org/flags/14.png,78,79,Burnley,https://cdn.sofifa.org/24/18/teams/1796.png,€9.5M,€55K,2009,61,72,63,70,77,80,65,73,74,57,58,13,11,16,6,6,73,80,73,78,54,71,56,67,77,80,70,76,58+3,81,78,79,75,61,72.0,76.0,77.0,70.0,76.0,72.0,74.0,76.0,76.0,77.0,70.0,72.0,68.0,69.0,74.0,CM CDM ,72.0,74.0,76.0,76.0,77.0,70.0,72.0,68.0,69.0,74.0,68.0
913,169706,https://cdn.sofifa.org/players/4/18/169706.png,J. Cork,28,England,https://cdn.sofifa.org/flags/14.png,78,79,Burnley,https://cdn.sofifa.org/24/18/teams/1796.png,€9.5M,€55K,2009,61,72,63,70,77,80,65,73,74,57,58,13,11,16,6,6,73,80,73,78,54,71,56,67,77,80,70,76,58+3,81,78,79,75,61,72.0,76.0,77.0,70.0,76.0,72.0,74.0,76.0,76.0,77.0,70.0,72.0,68.0,69.0,74.0,CM CDM ,72.0,74.0,76.0,76.0,77.0,70.0,72.0,68.0,69.0,74.0,68.0
914,169596,https://cdn.sofifa.org/players/4/18/169596.png,R. Shawcross,29,England,https://cdn.sofifa.org/flags/14.png,79,79,Stoke City,https://cdn.sofifa.org/24/18/teams/1806.png,€10M,€78K,1671,46,87,62,53,54,69,33,34,42,53,24,10,12,7,13,15,83,80,68,69,28,79,48,31,73,63,44,79,51,76,80,89,50,35,52.0,78.0,73.0,50.0,59.0,52.0,68.0,78.0,59.0,73.0,50.0,51.0,54.0,48.0,65.0,CB ,52.0,68.0,78.0,59.0,73.0,50.0,51.0,54.0,48.0,65.0,54.0
915,168607,https://cdn.sofifa.org/players/4/18/168607.png,Rafinha,31,Brazil,https://cdn.sofifa.org/flags/54.png,78,78,FC Bayern Munich,https://cdn.sofifa.org/24/18/teams/21.png,€7M,€79K,1979,76,88,81,79,77,77,81,79,74,37,58,15,7,16,12,15,50,77,53,64,44,80,63,66,77,79,61,82,69,77,78,51,63,50,69.0,73.0,76.0,67.0,71.0,69.0,77.0,73.0,71.0,76.0,67.0,72.0,61.0,69.0,78.0,CB RB ,69.0,77.0,73.0,71.0,76.0,67.0,72.0,61.0,69.0,78.0,61.0
916,161754,https://cdn.sofifa.org/players/4/18/161754.png,Javi García,30,Spain,https://cdn.sofifa.org/flags/45.png,78,78,Real Betis Balompié,https://cdn.sofifa.org/24/18/teams/449.png,€7.5M,€24K,1983,64,86,62,55,74,80,47,55,66,59,44,14,6,8,14,16,86,78,90,74,54,78,61,62,73,82,82,73,66,77,75,80,63,59,69.0,78.0,77.0,68.0,72.0,69.0,72.0,78.0,72.0,77.0,68.0,67.0,70.0,65.0,71.0,CDM ,69.0,72.0,78.0,72.0,77.0,68.0,67.0,70.0,65.0,71.0,70.0
917,124635,https://cdn.sofifa.org/players/4/18/124635.png,M. Topal,31,Turkey,https://cdn.sofifa.org/flags/48.png,80,80,Fenerbahçe SK,https://cdn.sofifa.org/24/18/teams/326.png,€10M,€73K,2051,67,70,66,62,79,75,56,60,72,58,54,15,10,15,9,11,76,86,80,76,73,78,68,56,80,77,84,79,68,90,85,79,58,54,70.0,80.0,79.0,70.0,74.0,70.0,78.0,80.0,74.0,79.0,70.0,70.0,70.0,68.0,77.0,CB CM CDM ,70.0,78.0,80.0,74.0,79.0,70.0,70.0,70.0,68.0,77.0,70.0
918,163806,https://cdn.sofifa.org/players/4/18/163806.png,Sergio,30,Spain,https://cdn.sofifa.org/flags/45.png,77,77,RC Celta de Vigo,https://cdn.sofifa.org/24/18/teams/450.png,€5.5M,€20K,1181,44,34,50,48,21,48,21,20,13,11,11,77,72,75,78,80,9,15,64,39,11,9,23,12,71,37,24,13,43,33,12,62,38,11,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
919,148711,https://cdn.sofifa.org/players/4/18/148711.png,Luisão,36,Brazil,https://cdn.sofifa.org/flags/54.png,79,79,SL Benfica,https://cdn.sofifa.org/24/18/teams/234.png,€1.7M,€11K,1653,32,75,32,32,58,81,50,36,50,45,48,14,14,7,10,12,82,81,61,58,45,73,66,30,69,65,68,80,34,50,85,92,48,51,51.0,77.0,70.0,51.0,58.0,51.0,66.0,77.0,58.0,70.0,51.0,50.0,55.0,48.0,63.0,CB ,51.0,66.0,77.0,58.0,70.0,51.0,50.0,55.0,48.0,63.0,55.0
920,164082,https://cdn.sofifa.org/players/4/18/164082.png,Adriano,32,Brazil,https://cdn.sofifa.org/flags/54.png,78,78,Beşiktaş JK,https://cdn.sofifa.org/24/18/teams/327.png,€5.5M,€47K,2159,77,75,77,76,82,81,81,84,81,59,69,13,15,10,15,14,65,78,74,77,85,74,59,77,79,79,88,80,74,74,77,69,69,53,77.0,75.0,77.0,77.0,77.0,77.0,77.0,75.0,77.0,77.0,77.0,77.0,74.0,77.0,78.0,LM LB ,77.0,77.0,75.0,77.0,77.0,77.0,77.0,74.0,77.0,78.0,74.0
921,150516,https://cdn.sofifa.org/players/4/18/150516.png,L. Podolski,32,Germany,https://cdn.sofifa.org/flags/21.png,80,80,Vissel Kobe,https://cdn.sofifa.org/24/18/teams/101146.png,€12M,€13K,2036,79,70,69,72,78,79,75,80,78,82,75,10,9,16,9,9,65,36,71,64,81,33,83,79,76,77,92,39,77,68,39,78,78,89,77.0,53.0,59.0,79.0,71.0,77.0,58.0,53.0,71.0,59.0,79.0,77.0,79.0,78.0,61.0,CAM RM ST ,77.0,58.0,53.0,71.0,59.0,79.0,77.0,79.0,78.0,61.0,79.0
922,205569,https://cdn.sofifa.org/players/4/18/205569.png,J. Ward-Prowse,22,England,https://cdn.sofifa.org/flags/14.png,78,86,Southampton,https://cdn.sofifa.org/24/18/teams/17.png,€15M,€68K,2056,67,67,74,79,81,79,88,88,71,61,83,12,12,10,15,15,57,65,68,82,70,55,80,62,74,83,74,62,65,77,65,61,82,51,75.0,64.0,72.0,72.0,77.0,75.0,70.0,64.0,77.0,72.0,72.0,75.0,67.0,73.0,72.0,CAM RM CM ,75.0,70.0,64.0,77.0,72.0,72.0,75.0,67.0,73.0,72.0,67.0
923,177666,https://cdn.sofifa.org/players/4/18/177666.png,M. Harnik,30,Austria,https://cdn.sofifa.org/flags/4.png,76,76,Hannover 96,https://cdn.sofifa.org/24/18/teams/485.png,€7.5M,€47K,1965,77,72,69,64,70,75,68,73,74,73,52,15,10,12,6,14,77,39,90,69,67,39,72,78,76,72,76,42,79,86,32,75,72,75,73.0,55.0,59.0,74.0,69.0,73.0,59.0,55.0,69.0,59.0,74.0,74.0,75.0,73.0,61.0,RM ST ,73.0,59.0,55.0,69.0,59.0,74.0,74.0,75.0,73.0,61.0,75.0
924,185090,https://cdn.sofifa.org/players/4/18/185090.png,B. Moukandjo,28,Cameroon,https://cdn.sofifa.org/flags/103.png,77,77,,https://cdn.sofifa.org/flags/103.png,€0,€0,1904,90,51,83,70,75,77,72,71,79,80,71,14,14,8,12,10,68,32,71,60,65,25,79,77,76,71,78,19,91,70,20,65,65,72,74.0,44.0,51.0,76.0,66.0,74.0,53.0,44.0,66.0,51.0,76.0,76.0,76.0,77.0,56.0,RM ST ,74.0,53.0,44.0,66.0,51.0,76.0,76.0,76.0,77.0,56.0,76.0
925,197891,https://cdn.sofifa.org/players/4/18/197891.png,Juanmi,24,Spain,https://cdn.sofifa.org/flags/45.png,77,83,Real Sociedad,https://cdn.sofifa.org/24/18/teams/457.png,€12.5M,€30K,1845,80,57,79,79,81,70,64,60,80,80,57,11,6,9,12,9,73,23,75,53,73,25,63,83,81,74,70,25,78,64,28,47,72,74,77.0,45.0,51.0,78.0,68.0,77.0,52.0,45.0,68.0,51.0,78.0,75.0,76.0,78.0,55.0,LM CAM ST ,77.0,52.0,45.0,68.0,51.0,78.0,75.0,76.0,78.0,55.0,76.0
926,201988,https://cdn.sofifa.org/players/4/18/201988.png,F. Fernández,28,Argentina,https://cdn.sofifa.org/flags/52.png,79,79,Swansea City,https://cdn.sofifa.org/24/18/teams/1960.png,€10M,€78K,1599,48,78,48,48,66,71,23,49,39,26,42,12,12,13,14,12,80,82,76,56,29,82,42,36,72,70,27,78,48,68,79,79,44,21,51.0,78.0,72.0,48.0,59.0,51.0,68.0,78.0,59.0,72.0,48.0,49.0,48.0,46.0,64.0,CB ,51.0,68.0,78.0,59.0,72.0,48.0,49.0,48.0,46.0,64.0,48.0
927,220932,https://cdn.sofifa.org/players/4/18/220932.png,L. Kalinić,27,Croatia,https://cdn.sofifa.org/flags/10.png,77,79,KAA Gent,https://cdn.sofifa.org/24/18/teams/674.png,€7M,€19K,1122,30,39,26,22,25,58,15,18,17,12,13,81,73,58,74,80,15,23,63,19,19,13,22,7,73,22,25,17,39,31,17,73,46,15,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
928,200197,https://cdn.sofifa.org/players/4/18/200197.png,N. Blandi,27,Argentina,https://cdn.sofifa.org/flags/52.png,77,78,San Lorenzo de Almagro,https://cdn.sofifa.org/24/18/teams/1013.png,€10.5M,€27K,1841,67,47,79,60,75,79,55,55,65,82,54,13,10,15,15,15,80,41,82,63,72,33,78,83,78,69,75,27,65,74,30,64,43,77,69.0,50.0,54.0,72.0,64.0,69.0,53.0,50.0,64.0,54.0,72.0,68.0,76.0,70.0,55.0,ST ,69.0,53.0,50.0,64.0,54.0,72.0,68.0,76.0,70.0,55.0,76.0
929,236295,https://cdn.sofifa.org/players/4/18/236295.png,Aarón Martín,20,Spain,https://cdn.sofifa.org/flags/45.png,76,84,RCD Espanyol,https://cdn.sofifa.org/24/18/teams/452.png,€9.5M,€22K,1736,62,58,58,65,76,68,74,59,71,28,54,11,14,10,12,12,73,79,61,45,22,79,43,51,77,76,49,78,68,70,79,63,38,21,59.0,74.0,71.0,59.0,62.0,59.0,75.0,74.0,62.0,71.0,59.0,64.0,57.0,62.0,75.0,LB ,59.0,75.0,74.0,62.0,71.0,59.0,64.0,57.0,62.0,75.0,57.0
930,159240,https://cdn.sofifa.org/players/4/18/159240.png,M. Krohn-Dehli,34,Denmark,https://cdn.sofifa.org/flags/13.png,79,79,Sevilla FC,https://cdn.sofifa.org/24/18/teams/481.png,€6.5M,€24K,2084,69,67,76,78,78,73,82,77,77,76,83,10,8,15,16,11,50,75,57,81,68,54,76,82,85,80,81,61,66,67,73,66,86,53,79.0,67.0,74.0,78.0,79.0,79.0,71.0,67.0,79.0,74.0,78.0,78.0,74.0,78.0,73.0,CM LM ,79.0,71.0,67.0,79.0,74.0,78.0,78.0,74.0,78.0,73.0,74.0
